,Scenario,Region,Variable,Year,Value,Sector
30,Current Measures,British Columbia,Electricity,2035,31.4845364325477,Commercial
31,Current Measures,British Columbia,Electricity,2036,31.644409750981,Commercial
32,Current Measures,British Columbia,Electricity,2037,31.8312639791096,Commercial
33,Current Measures,British Columbia,Electricity,2038,32.0043863179114,Commercial
34,Current Measures,British Columbia,Electricity,2039,32.1912951197762,Commercial
35,Current Measures,British Columbia,Electricity,2040,32.4304307869151,Commercial
36,Current Measures,British Columbia,Electricity,2041,32.7328368451047,Commercial
37,Current Measures,British Columbia,Electricity,2042,33.0788325940076,Commercial
38,Current Measures,British Columbia,Electricity,2043,33.5086845423647,Commercial
39,Current Measures,British Columbia,Electricity,2044,33.9201304191667,Commercial
40,Current Measures,British Columbia,Electricity,2045,34.3895256299036,Commercial
41,Current Measures,British Columbia,Electricity,2046,34.7453337672276,Commercial
42,Current Measures,British Columbia,Electricity,2047,35.1357208813229,Commercial
43,Current Measures,British Columbia,Electricity,2048,35.4989926175199,Commercial
44,Current Measures,British Columbia,Electricity,2049,35.8549139629745,Commercial
45,Current Measures,British Columbia,Electricity,2050,36.1956675548779,Commercial
46,Current Measures,British Columbia,Electricity,2005,16.8488152422615,Industrial
47,Current Measures,British Columbia,Electricity,2006,17.8138434816973,Industrial
48,Current Measures,British Columbia,Electricity,2007,18.0186062540895,Industrial
49,Current Measures,British Columbia,Electricity,2008,18.5576909424433,Industrial
50,Current Measures,British Columbia,Electricity,2009,19.4803322748343,Industrial
51,Current Measures,British Columbia,Electricity,2010,20.323045340996,Industrial
52,Current Measures,British Columbia,Electricity,2011,18.9162051587681,Industrial
53,Current Measures,British Columbia,Electricity,2012,21.845509793379,Industrial
54,Current Measures,British Columbia,Electricity,2013,23.1921860348708,Industrial
55,Current Measures,British Columbia,Electricity,2014,24.5355752335387,Industrial
56,Current Measures,British Columbia,Electricity,2015,25.7010231233308,Industrial
57,Current Measures,British Columbia,Electricity,2016,26.5539416589649,Industrial
58,Current Measures,British Columbia,Electricity,2017,26.9753345981201,Industrial
59,Current Measures,British Columbia,Electricity,2018,25.651821444305,Industrial
60,Current Measures,British Columbia,Electricity,2019,24.0310344404803,Industrial
61,Current Measures,British Columbia,Electricity,2020,24.0095891664286,Industrial
62,Current Measures,British Columbia,Electricity,2021,25.2384335783564,Industrial
63,Current Measures,British Columbia,Electricity,2022,25.140180692,Industrial
64,Current Measures,British Columbia,Electricity,2023,25.3306593939168,Industrial
65,Current Measures,British Columbia,Electricity,2024,25.7543721365761,Industrial
66,Current Measures,British Columbia,Electricity,2025,26.0989838532361,Industrial
67,Current Measures,British Columbia,Electricity,2026,26.408629975975,Industrial
68,Current Measures,British Columbia,Electricity,2027,26.6607341147694,Industrial
69,Current Measures,British Columbia,Electricity,2028,26.8905924699015,Industrial
70,Current Measures,British Columbia,Electricity,2029,27.0703366422633,Industrial
71,Current Measures,British Columbia,Electricity,2030,27.225306496273,Industrial
72,Current Measures,British Columbia,Electricity,2031,27.3304311908101,Industrial
73,Current Measures,British Columbia,Electricity,2032,27.402900016984,Industrial
74,Current Measures,British Columbia,Electricity,2033,27.4798180529563,Industrial
75,Current Measures,British Columbia,Electricity,2034,27.5284735109821,Industrial
76,Current Measures,British Columbia,Electricity,2035,27.5595626353653,Industrial
77,Current Measures,British Columbia,Electricity,2036,27.7276856474597,Industrial
78,Current Measures,British Columbia,Electricity,2037,27.9134831497759,Industrial
79,Current Measures,British Columbia,Electricity,2038,28.0900828569259,Industrial
80,Current Measures,British Columbia,Electricity,2039,28.2782371890535,Industrial
81,Current Measures,British Columbia,Electricity,2040,28.5186682511601,Industrial
82,Current Measures,British Columbia,Electricity,2041,28.8202742286763,Industrial
83,Current Measures,British Columbia,Electricity,2042,29.1696887288564,Industrial
84,Current Measures,British Columbia,Electricity,2043,29.5947960198653,Industrial
85,Current Measures,British Columbia,Electricity,2044,30.0116568340202,Industrial
86,Current Measures,British Columbia,Electricity,2045,30.4765660788,Industrial
87,Current Measures,British Columbia,Electricity,2046,30.8376509113298,Industrial
88,Current Measures,British Columbia,Electricity,2047,31.2237871011928,Industrial
89,Current Measures,British Columbia,Electricity,2048,31.5867849362072,Industrial
90,Current Measures,British Columbia,Electricity,2049,31.9442639993828,Industrial
91,Current Measures,British Columbia,Electricity,2050,32.2831035591026,Industrial
92,Current Measures,British Columbia,Electricity,2005,24.5610527749201,Residential
93,Current Measures,British Columbia,Electricity,2006,25.8464631204097,Residential
94,Current Measures,British Columbia,Electricity,2007,25.986744993246,Residential
95,Current Measures,British Columbia,Electricity,2008,26.4407119268655,Residential
96,Current Measures,British Columbia,Electricity,2009,26.9793756547648,Residential
97,Current Measures,British Columbia,Electricity,2010,29.962145505963,Residential
98,Current Measures,British Columbia,Electricity,2011,29.7975211440782,Residential
99,Current Measures,British Columbia,Electricity,2012,33.4998614935646,Residential
100,Current Measures,British Columbia,Electricity,2013,31.9547559120833,Residential
101,Current Measures,British Columbia,Electricity,2014,33.5334649799138,Residential
102,Current Measures,British Columbia,Electricity,2015,35.1618338961315,Residential
103,Current Measures,British Columbia,Electricity,2016,36.2210226437684,Residential
104,Current Measures,British Columbia,Electricity,2017,37.1034875855912,Residential
105,Current Measures,British Columbia,Electricity,2018,37.6307735439483,Residential
106,Current Measures,British Columbia,Electricity,2019,37.6515176279209,Residential
107,Current Measures,British Columbia,Electricity,2020,37.6179021424163,Residential
108,Current Measures,British Columbia,Electricity,2021,39.5432580302926,Residential
109,Current Measures,British Columbia,Electricity,2022,40.1931648372,Residential
110,Current Measures,British Columbia,Electricity,2023,40.2754328751841,Residential
111,Current Measures,British Columbia,Electricity,2024,40.0112410491257,Residential
112,Current Measures,British Columbia,Electricity,2025,40.4678823247103,Residential
113,Current Measures,British Columbia,Electricity,2026,40.8537874790649,Residential
114,Current Measures,British Columbia,Electricity,2027,41.111026210923,Residential
115,Current Measures,British Columbia,Electricity,2028,41.3276749443929,Residential
116,Current Measures,British Columbia,Electricity,2029,41.4841682851924,Residential
117,Current Measures,British Columbia,Electricity,2030,41.6682868578763,Residential
118,Current Measures,British Columbia,Electricity,2031,41.7649683889737,Residential
119,Current Measures,British Columbia,Electricity,2032,41.8449243408955,Residential
120,Current Measures,British Columbia,Electricity,2033,41.9293999746985,Residential
121,Current Measures,British Columbia,Electricity,2034,41.9758600443513,Residential
122,Current Measures,British Columbia,Electricity,2035,42.004062998978,Residential
123,Current Measures,British Columbia,Electricity,2036,42.1531348240816,Residential
124,Current Measures,British Columbia,Electricity,2037,42.3517456336952,Residential
125,Current Measures,British Columbia,Electricity,2038,42.5255784315586,Residential
126,Current Measures,British Columbia,Electricity,2039,42.7190059045453,Residential
127,Current Measures,British Columbia,Electricity,2040,42.9671472132476,Residential
128,Current Measures,British Columbia,Electricity,2041,43.2864946684755,Residential
129,Current Measures,British Columbia,Electricity,2042,43.6420089621329,Residential
130,Current Measures,British Columbia,Electricity,2043,44.1041558716423,Residential
131,Current Measures,British Columbia,Electricity,2044,44.5238432904371,Residential
132,Current Measures,British Columbia,Electricity,2045,45.0269393966559,Residential
133,Current Measures,British Columbia,Electricity,2046,45.3885147316685,Residential
134,Current Measures,British Columbia,Electricity,2047,45.8081013219139,Residential
135,Current Measures,British Columbia,Electricity,2048,46.1901592077783,Residential
136,Current Measures,British Columbia,Electricity,2049,46.5603270463729,Residential
137,Current Measures,British Columbia,Electricity,2050,46.9224891095433,Residential
