,Scenario,Region,Variable,Year,Value,Sector
119,Current Measures,Prince Edward Island,Electricity,2032,66.9895367002951,Residential
120,Current Measures,Prince Edward Island,Electricity,2033,66.802931661229,Residential
121,Current Measures,Prince Edward Island,Electricity,2034,66.554584496621,Residential
122,Current Measures,Prince Edward Island,Electricity,2035,66.3043527543903,Residential
123,Current Measures,Prince Edward Island,Electricity,2036,66.4489653640923,Residential
124,Current Measures,Prince Edward Island,Electricity,2037,66.3954431953884,Residential
125,Current Measures,Prince Edward Island,Electricity,2038,66.3316709882072,Residential
126,Current Measures,Prince Edward Island,Electricity,2039,66.2530916121256,Residential
127,Current Measures,Prince Edward Island,Electricity,2040,66.3092539182046,Residential
128,Current Measures,Prince Edward Island,Electricity,2041,65.903784005701,Residential
129,Current Measures,Prince Edward Island,Electricity,2042,65.1710164278685,Residential
130,Current Measures,Prince Edward Island,Electricity,2043,64.4939823605894,Residential
131,Current Measures,Prince Edward Island,Electricity,2044,63.7483678242633,Residential
132,Current Measures,Prince Edward Island,Electricity,2045,63.1634206667375,Residential
133,Current Measures,Prince Edward Island,Electricity,2046,62.3331655722466,Residential
134,Current Measures,Prince Edward Island,Electricity,2047,61.8308435651957,Residential
135,Current Measures,Prince Edward Island,Electricity,2048,61.2992059340148,Residential
136,Current Measures,Prince Edward Island,Electricity,2049,60.7679526049151,Residential
137,Current Measures,Prince Edward Island,Electricity,2050,60.3067778839446,Residential
